file	unit_number	table_or_group	localization_or_lookup_key	source_hash	zh_tw_hash	source_ref	zh_tw_ref	unit_kind	review_touched	glossary_hit	lookup_used	ai_rechecked	result	reason_codes	batch_id	placeholder_status	lookup_status
Enhanced_descriptions_localization.lua	70	root_localization	class_zealot_colour	C2191A878458226FC5724503E4D04904EB488436B002FC6F3D14E657792BBE42	DC7A2084BAFFCB6836309665AE6CA9E83466F260187645878837A089308BE2F0	Enhanced_descriptions_localization.lua:1152	Enhanced_descriptions_localization.lua:1155	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	71	root_localization	fury_colour	1B0887816B9D52F0A06B27FA17828D45598A67BDC49DF4D778A7D3E58FA80249	404E3DA411D9E7B1BEF56FDB01826EB09E3745D17762E8AE86162F8CE89260E3	Enhanced_descriptions_localization.lua:1166	Enhanced_descriptions_localization.lua:1169	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	72	root_localization	momentum_colour	E0AC86BDD81F2174D52244CBCD6622CF90C7C4627D4E929BD5297EBF4C9EBD39	32D8B9AA85ECE336718D942A6E49FC3C85BCCB166EB0042EFF8BE5EA2E482023	Enhanced_descriptions_localization.lua:1180	Enhanced_descriptions_localization.lua:1183	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	73	root_localization	stealth_colour	22709066EAEFDE7497522548F00723177D1354EFD49AA5CAE98FCDB3A8CEBE11	4812625E235AEE1253FE0E920D157B685A4CA74191FEE342F3CF84C9CB14B5E3	Enhanced_descriptions_localization.lua:1194	Enhanced_descriptions_localization.lua:1197	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	74	root_localization	class_veteran_colour	E5881ADF28BCB1894C23609C4C3052F8E354A155FC1170BED4674D6EB6F1FBC1	554BA96C4B37E5427DC131B3BE4BCF3DA841A74221EDE46339DE9DB847B67A1F	Enhanced_descriptions_localization.lua:1210	Enhanced_descriptions_localization.lua:1213	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	75	root_localization	focus_colour	86D2AF9A8BFFFD197F39BD9970FB3FEB83447CF25B6C98652DEFD34EC23918BA	611A3F5D4A668EF4642206FD4AE14CADA7B1618C214A4F6C4B793C40C29C7FD7	Enhanced_descriptions_localization.lua:1224	Enhanced_descriptions_localization.lua:1227	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-005	match	none
Enhanced_descriptions_localization.lua	76	root_localization	focust_colour	7E0041050A22509EA25BCA146671B9511DADB8CABAC169DABC6CBCC4B89CFA5B	E5C0EBAEE7C9CBA0EC6925313B67AB7319AE7FC9BC71E8D25F4920B53A1724A2	Enhanced_descriptions_localization.lua:1238	Enhanced_descriptions_localization.lua:1241	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	77	root_localization	meleespec_colour	0ADD24D6C640336CE9AACBF3B3B47F4EAC8C775AF62A44D678863E6CDF3BED31	1AA5E9CA9F771DA716CF1D4A2992D183CCAE2954CDD301151B2F65710C4F328D	Enhanced_descriptions_localization.lua:1252	Enhanced_descriptions_localization.lua:1255	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	78	root_localization	rangedspec_colour	10FA6CD78BCEA05C9AE720EB229269552AFE9C309AAAB8C76CC897708C30A125	D03AB195378484AE80D9215218C8ED0E0909DB9D3A025440A21FB649A852C145	Enhanced_descriptions_localization.lua:1266	Enhanced_descriptions_localization.lua:1269	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	79	root_localization	class_arbites_colour	7D5491061F5DBB5C7F4AA058F09160D91177FC9A4C0BE373A534B8182B0C66D2	5FC43FFA92E71AE5F4F13EC695D0036948C0EE8EEC715C00E9242E5B34FF3D33	Enhanced_descriptions_localization.lua:1282	Enhanced_descriptions_localization.lua:1285	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	80	root_localization	class_scum_colour	21926BDA38137D611141F412CCFC31FE3E66072DCBB848F0BD290A812D4CF424	C91544FDCFBC268C8CAB34E1A12F8015E6636E5249C500D08D55C490C0DBDCCF	Enhanced_descriptions_localization.lua:1298	Enhanced_descriptions_localization.lua:1301	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	81	root_localization	chemtox_colour	2E42F1FAFCA366A4817ACA196E56C3D84437E84939173A0B35F748C39B620746	FBC3A8F59AFA87E362FCB832E43F452E8A50665232451922F2FCC5CF601DF01D	Enhanced_descriptions_localization.lua:1312	Enhanced_descriptions_localization.lua:1315	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	82	root_localization	talents_colour	44D423F6AA36B2B24E261068909FEE232B6AFA4AA199A294FFB0C16AB1808A3D	A534FA4E367BA932ACD781C92DD6343C34A0B7F2196265C95DF0AAA83D03AFF2	Enhanced_descriptions_localization.lua:1328	Enhanced_descriptions_localization.lua:1331	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	83	root_localization	talents_penances_colour	D890B2B9017BA87FF4DB5F117381031A0354C6AF8736935AA47724DDEF72A8E3	66AE40CA2014D2CC6C92BD73BC779BF6B427137FA8D28791106ABFBA91C8B3FB	Enhanced_descriptions_localization.lua:1342	Enhanced_descriptions_localization.lua:1345	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	84	root_localization	numbers_colour	C8D1A256A9AD2BEC6E031C0998D037708ED32CEF60DE0C8C5B404482A40A76B5	428CA7E386CEE0A85884EF2B5B868EB0162A84C887F729E15BC3588EF4548C01	Enhanced_descriptions_localization.lua:1356	Enhanced_descriptions_localization.lua:1359	root_localization	no	no	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	85	root_localization	variables_colour	2501EA1309802FA22B12E465DEEBB6EFD38DC4BEC23CD3D34AF17BE9AB79D314	C280B664CE4681198B334D80A6A90C17C539FB5AFF9942B8255C7649990DA84F	Enhanced_descriptions_localization.lua:1370	Enhanced_descriptions_localization.lua:1373	root_localization	no	no	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	86	root_localization	note_colour	8F2032E3A5FBA6B67D337E6F4CE1A5E5A436395EA896FACC925477D6CC52303D	529289D423EFC9754EB6D16D61ADD3FB20F89481A4A353EE07B87B370CB21459	Enhanced_descriptions_localization.lua:1384	Enhanced_descriptions_localization.lua:1387	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	87	root_localization	warning_colour	B00927BADB9E0E06E03848B79D4760016DD408659B37E99E32987ADEC16E96A5	3320558A8E3FF3841BFFCF0633D37990A0ED5E8601D2BD18AB83325A9955203E	Enhanced_descriptions_localization.lua:1398	Enhanced_descriptions_localization.lua:1401	root_localization	no	no	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	88	root_localization	sedition_colour	4DE800C5EDDA11BBC71C9BBB08091ADD1389D47D145D397768C10054E4499228	12F1A1A0AC1829D419D7CBFD1CAD66E66B2F169316BDF80764FE3F426B0593F3	Enhanced_descriptions_localization.lua:1414	Enhanced_descriptions_localization.lua:1417	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	89	root_localization	uprising_colour	CEC5BCA7685AF32DE999673871B805CCD563194DB4CD733DF5D754E577012D87	1D658D8170A6BC6D5D283C416D107334026F0E42C102DCD13D0FC9A526601985	Enhanced_descriptions_localization.lua:1428	Enhanced_descriptions_localization.lua:1431	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	90	root_localization	malice_colour	603E7385D40C6221BD0DBDDFFB71AACD0CA36372983FE72C8DA832F57B05380C	5A45C8D2A8FA0F86FFD80C3D769CEA6F28265C2F108DBF5E01DE1A608ECE3603	Enhanced_descriptions_localization.lua:1442	Enhanced_descriptions_localization.lua:1445	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-006	match	none
Enhanced_descriptions_localization.lua	91	root_localization	heresy_colour	7548C19D381CCC43C5426E3F5588004C4EC4FF95DE7D75F5C4403C6917DFB26B	2828868351040306AB4333B7FAD4316BEE0E6C5DB71C0788E5D83B4047FB3D46	Enhanced_descriptions_localization.lua:1456	Enhanced_descriptions_localization.lua:1459	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-007	match	none
Enhanced_descriptions_localization.lua	92	root_localization	damnation_colour	472025FEAF816C4C122AE2770A090CA0D4DA6FB1C66B715F7E08C544C5774679	F20A1AFB088756189EF6DE31CC7725DC526E5DF01865F95D57F1A389D2C02EFD	Enhanced_descriptions_localization.lua:1470	Enhanced_descriptions_localization.lua:1473	root_localization	no	yes	no	yes	KEEP		ED3-ROOT-RECHECK-007	match	none
Enhanced_descriptions_localization.lua	93	root_localization	auric_colour	149EE0339A4BC92BBBD4C0514AB667C94801D5B1131A4783DAEDE6656409B1FB	3BF8B10538CA8A59E2F92AAFB96D6E896F29665CF1765BD4279B89561CC0B9BA	Enhanced_descriptions_localization.lua:1484	Enhanced_descriptions_localization.lua:1487	root_localization	no	no	no	yes	KEEP		ED3-ROOT-RECHECK-007	match	none
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	1	bleed_text_colour	bleed_text_colour#1	5B4CE1C9D95EC67143B8C86055A90F906B2369D6165C1E9E96DC115DF591A116	C8AE5E4BE599FED51DD1E4F229A59CD1692A55403EA8304969277C3EFA39DEAD	Colors_Keywords_Numbers/COLORS_KWords.lua:8	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:8	keyword_group_structure	no	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-001	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	2	bleed_text_colour	Bleed#1	8063A3D700C9A1F62D998F13149594EA964025A7A29EE18FE5AF34C5CBE087DB	E0E67C6C76A5D9BCD57DAF06341854ABE4487A4AD80F4A1DF3382BFC59508EA2	Colors_Keywords_Numbers/COLORS_KWords.lua:9	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:9	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	3	bleed_text_colour	Bleeding#1	55676074EE78808358FCA3EF7C6D889983EE6394BD8C10258DE674779AB2FD24	F320C602317EF5BAAFA8A5CD61E1E5937377D35974690689072CE6EC078941AD	Colors_Keywords_Numbers/COLORS_KWords.lua:10	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:10	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	4	bleed_text_colour	Bleeds#1	683583BF794F9155F73A4A128DE4E0FB18925FA08BE9D28D30606F245DE96025	E0E67C6C76A5D9BCD57DAF06341854ABE4487A4AD80F4A1DF3382BFC59508EA2	Colors_Keywords_Numbers/COLORS_KWords.lua:11	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:11	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	5	brittleness_text_colour	brittleness_text_colour#1	EE501E7F44C99FA241801B20A5F8AB3475CCC3E989560DC3A95E89D3035BB5D5	917ABC11821780BF65889C2EA25D974133A2DAA5EA292D212C51531AEA2E6223	Colors_Keywords_Numbers/COLORS_KWords.lua:13	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:13	keyword_group_structure	no	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-001	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	6	brittleness_text_colour	Brittleness#1	DF9A3D8414D740834045B981F5341684ED7EC3D3AD4959657218F752B3458AE2	AE84B7F1614A81631630F3A9DBF2D2E9C2213C1C6E5434B48264032597D4584B	Colors_Keywords_Numbers/COLORS_KWords.lua:14	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:14	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	7	burn_text_colour	burn_text_colour#1	69AADDCB456775C283950060F75484A3589C9E9867F96CE695011AF860005FA7	0F75DCBBD53581ABA04DF0D5842A4601016A9BE1F59935A72B22A2C9AFA1A618	Colors_Keywords_Numbers/COLORS_KWords.lua:16	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:16	keyword_group_structure	yes	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-001	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	8	burn_text_colour	Burn#1	79B6848853B678D8CCC47AF8A668662DA8A057F79269EC4D6AA2FC8FC37D51ED	41CB11AE913AA8767957A2C518E0B5982C0425CE83FF5FBD011157E3A17EF809	Colors_Keywords_Numbers/COLORS_KWords.lua:17	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:17	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	9	burn_text_colour	Burning#1	76F529668A41F18452E8001B6804F690A8D4326E3E93DD13C4F481AAE008AA00	19BCEFD1A776CD1F299668C5E8224230EF67F807FCE4D81BCFF114BA7BFB6AB5	Colors_Keywords_Numbers/COLORS_KWords.lua:18	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:18	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	10	burn_text_colour	Flamer#1	1DF1854660B799DD2FF08F0854F5567C652D233E666D6CB0A4660470B6E65F1C	71EA3DC35316EDB88E1253651E54E856645AE3B144504D96006C9275F05A7AF3	Colors_Keywords_Numbers/COLORS_KWords.lua:19	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:19	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	11	burn_text_colour	Heat#1	FC6018B79EE392C6DF1CF10EA2E3EC80280F696C19D319A3BABE4C0AD2571F09	4B3660D41485D76E165E88D63A591D8DED1F3C3A5ECD1B57CAC4D5960AD10293	Colors_Keywords_Numbers/COLORS_KWords.lua:20	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:20	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	12	burn_text_colour	Heat_diss#1	0FF278412A50BDB25BEEC401C0637B244E2D355AE6CE1492BB41960C22C6639E	5C8DAF4F2F90E3BF727E450C6A3BD541B23F47F950DF93B9B88777F9D1ED19BD	Main_Modules/WEAPONS_Blessings_Perks.lua:1644 (English usage)	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:21	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	13	burn_text_colour	Overheat#1	DC3D48F224F8009EC8D8A54337D16BCD466BCD6CC009CA8DC5B5B0BB4230BF82	51D12946DE892B0371718C85EB78B2C08CCAC1BC20B41B05B8896D36A104EB6B	Colors_Keywords_Numbers/COLORS_KWords.lua:21	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:22	keyword	no	no	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	14	cleave_text_colour	cleave_text_colour#1	3D05218B940FD60A845C7E7BA20E1D73FA680510107279929DEAC03EEB369C56	8A5F5D4A35522191147D8AB75D6281F67F553F3CA840755125E8A5867B08CBFB	Colors_Keywords_Numbers/COLORS_KWords.lua:23	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:24	keyword_group_structure	no	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-001	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	15	cleave_text_colour	Cleave#1	7F33539A68ACD9B1C60B375CABB274F89A0815A8A1CFC8FC5B2F4F5D2A39A1C5	2D7B9FE768F739B96C6CF69127414C45E9B3052A6AAF1536ED010CF83F139B00	Colors_Keywords_Numbers/COLORS_KWords.lua:24	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:25	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-001	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	16	cleave_text_colour	Cleaved#1	A645D34C93614FDEC17027C8AB17960AF45314AF278561302100996CCD9E33B8	EE8FC5647C66E085B45092E0CF13BDC1A3657B163EE86992FEC01FAA5D900EC4	Colors_Keywords_Numbers/COLORS_KWords.lua:25	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:26	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	17	cleave_text_colour	Cleaving#1	7ABFCF3A81C40AF2CEBED49700282AD0E07A480A994FE46608577205EF9638FE	2D7B9FE768F739B96C6CF69127414C45E9B3052A6AAF1536ED010CF83F139B00	Colors_Keywords_Numbers/COLORS_KWords.lua:26	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:27	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	18	coherency_text_colour	coherency_text_colour#1	68BE12E196C161BEA1F509A0FCB412E760F5AB789ED12C6C397D37493ED57291	A5B2C294962F195C6221E055D2821683114A98B24D1B19A78297F78864BDF067	Colors_Keywords_Numbers/COLORS_KWords.lua:28	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:29	keyword_group_structure	no	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-002	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	19	coherency_text_colour	Coherency#1	035A70BBC876B53A0A6F81F9D54C04DD3446E5D41BD748CEBD081AA798A4FC3B	BAAF191259FCA98A35D6248CF6B1B195BB83F00251967895B9D710F95F00BBB4	Colors_Keywords_Numbers/COLORS_KWords.lua:29	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:30	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	20	combat_ability_text_colour	combat_ability_text_colour#1	6F147A859F7B3510AE821882421AA964230556216C5944DB740473B56192F1AD	0FDB6A3794F11D69B0CD17EC84CCB39F4186F4D1577ED08B79F8137D541D7AEA	Colors_Keywords_Numbers/COLORS_KWords.lua:31	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:32	keyword_group_structure	yes	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-002	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	21	combat_ability_text_colour	Ability#1	9C40AE32BD6BD868D855635F6D295120E965580A1182C2930A44C845569D1851	B9760B49A97CDBCD1C1C38128B8E21D2B79223D1A480229C796094E71901AE38	Main_Modules/TALENTS/TALENTS_Skitarii.lua:878 (English usage)	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:33	keyword	yes	no	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	22	combat_ability_text_colour	Ability_cd#1	A6B2B4A280CB401B8935797B333FFC1914C492A243C9056D10F442B19832BFAF	22D158EE814E4274DE6526942BBF4D6EDF3568001E59BA737244CE7ED2FFED52	Colors_Keywords_Numbers/COLORS_KWords.lua:32	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:34	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	23	combat_ability_text_colour	Cd#1	37661A116F42D47CA4B3A595CB0744B4C83F144AB8FF1E67BD35E42697945E54	4EDB9F9D3B92D8BFB90EF20159807AF3FF6BD55ED5536B80EDFAB473F196EFE6	Colors_Keywords_Numbers/COLORS_KWords.lua:33	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:35	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	24	combat_ability_text_colour	Cmbt_abil#1	0A4E244353408D32B96B46CBAE44E92182C8735898F2C7C9EDF9D50C1F80DF83	ECD46DF248B37647EDDF9B560813AF858E22566035C8700C90C324C0EE571DDF	Colors_Keywords_Numbers/COLORS_KWords.lua:34	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:36	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	25	combat_ability_text_colour	Cmbt_abil_cd#1	209CC73BB3CC922EA31E915EC6FFF6E4EFA35582E6D9FE5B6ECE34369901F9F1	8B6ED97770A316AC102CBCE5FADA5476405A68039108D7DE612E0236E5861B52	Colors_Keywords_Numbers/COLORS_KWords.lua:35	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:37	keyword	no	yes	no	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	26	corruption_text_colour	corruption_text_colour#1	32970E23DC971EDA3C6951C35ACA2900048662D2ADAD30DB8D6B05AD3B790D3D	AA75CDA0FAB31B437E86F57FC971DE9645FC99038266C6299413E100636C5A16	Colors_Keywords_Numbers/COLORS_KWords.lua:37	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:39	keyword_group_structure	no	yes	no	yes	SKIP	CONTAINER_STRUCTURE	ED3-COLORS-RECHECK-002	not_applicable	not_applicable
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	27	corruption_text_colour	Corrupted#1	BE1F82D93B61A729A42E3E48841799ECC6CDE9DFB7FD839A5C6C00C29CE54102	A665E7228EA239C8ACF5E0A9B511562816CE940938B0C76E93EF95F8CB7C4007	Colors_Keywords_Numbers/COLORS_KWords.lua:38	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:40	keyword	no	yes	no	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	28	corruption_text_colour	Corruptdmg#1	5A348621BDACD87DD9F92E702E00FF6B8870B1516FF259A1749A9FA5FAD7F9E2	A6E7615B8D0D6826DDCE5DAE93B5412E8C333331B123B8275708E2E04F7922E3	Colors_Keywords_Numbers/COLORS_KWords.lua:39	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:41	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-002	match	definition_used
